stationcode,sampledate,csci,comid,masterid
902DLCDLM,2003-07-02T07:00:00Z,0.89723423,22548347,902DLCDLM
902DLCDLM,2003-10-15T07:00:00Z,0.82942823,22548347,902DLCDLM
902DLCDLM,2000-11-13T08:00:00Z,1.00023995,22548347,902DLCDLM
902LMC778,2018-05-24T07:00:00Z,0.56541161,22549073,902LMC778
902LTC777,2018-05-24T07:00:00Z,0.77068858,22548249,902LTC777
902M18864,2015-05-06T07:00:00Z,1.08087775,22548207,902M18864
902M18865,2016-05-05T07:00:00Z,0.95978318,22548275,902M18865
902M18893,2017-05-18T07:00:00Z,0.86762302,22548371,902M18893
902M18901,2018-05-01T07:00:00Z,0.94838742,22548197,902M18901
902M18909,2019-05-09T07:00:00Z,0.87641516,22548323,902M18909
902M20161,2015-06-25T07:00:00Z,0.45826737,22549101,902M20161
902M20173,2016-06-07T07:00:00Z,0.42039162,22549103,902M20173
902MCGSxx,1999-05-12T07:00:00Z,0.62198901,22549073,902MCGSxx
902MCGSxx,1998-05-23T07:00:00Z,0.60843792,22549073,902MCGSxx
902MCGSxx,2000-05-23T07:00:00Z,0.85225674,22549073,902MCGSxx
902MCGSxx,1998-09-04T07:00:00Z,0.6663094,22549073,902MCGSxx
902MCGSxx,1998-11-10T08:00:00Z,0.88753892,22549073,902MCGSxx
902MCGSxx,2000-11-10T08:00:00Z,0.75664093,22549073,902MCGSxx
902NP9CWC,2017-03-20T07:00:00Z,0.92706845,22549643,902NP9CWC
902NP9CWC,2019-04-26T07:00:00Z,0.93595685,22549643,902NP9CWC
902RCBWGR,2014-04-30T07:00:00Z,0.84956931,22548475,902RCBWGR
902RCWGRx,2008-04-15T07:00:00Z,0.50966921,22548475,902RCWGRx
902RCWGRx,2009-04-22T07:00:00Z,0.53714468,22548475,902RCWGRx
902RCWGRx,2007-04-28T07:00:00Z,0.68081148,22548475,902RCWGRx
902RCWGRx,1999-05-14T07:00:00Z,0.44863445,22548475,902RCWGRx
902RCWGRx,2004-05-17T07:00:00Z,0.50368523,22548475,902RCWGRx
902RCWGRx,1998-05-23T07:00:00Z,0.48007741,22548475,902RCWGRx
902RCWGRx,2000-05-24T07:00:00Z,0.62820048,22548475,902RCWGRx
902RCWGRx,2003-06-11T07:00:00Z,0.68242966,22548475,902RCWGRx
902RCWGRx,2005-06-17T07:00:00Z,0.57882223,22548475,902RCWGRx
902RCWGRx,2001-06-30T07:00:00Z,1.07920593,22548475,902RCWGRx
902RCWGRx,2007-07-08T07:00:00Z,1.015051,22548475,902RCWGRx
902RCWGRx,1998-09-04T07:00:00Z,0.86865389,22548475,902RCWGRx
902RCWGRx,2003-10-15T07:00:00Z,0.81915261,22548475,902RCWGRx
902RCWGRx,1999-11-09T08:00:00Z,0.96997941,22548475,902RCWGRx
902RCWGRx,1998-11-10T08:00:00Z,0.84276695,22548475,902RCWGRx
902RCWGRx,2000-11-11T08:00:00Z,0.96181364,22548475,902RCWGRx
902S00117,2010-05-25T07:00:00Z,0.7257511,22548535,902S00117
902S02293,2010-05-27T07:00:00Z,0.89389153,22548449,902S02293
902S02357,2010-05-25T07:00:00Z,0.83151916,22549107,902S02357
902S05173,2011-05-17T07:00:00Z,0.79020909,22548497,902S05173
902SMSND3,2008-05-06T07:00:00Z,1.1502956,22548453,902SMSND3
902SMSND3,2002-10-02T07:00:00Z,0.86514791,22548453,902SMSND3
902SSMR05,1999-05-14T07:00:00Z,0.85917754,22548457,902SSMR05
902SSMR05,1998-05-22T07:00:00Z,0.68602427,22548457,902SSMR05
902SSMR05,2001-05-22T07:00:00Z,0.89083069,22548457,902SSMR05
902SSMR05,2000-05-23T07:00:00Z,0.8869319,22548457,902SSMR05
902SSMR05,1998-09-05T07:00:00Z,0.96644218,22548457,902SSMR05
902SSMR05,1999-11-09T08:00:00Z,0.84593325,22548457,902SSMR05
902SSMR05,1998-11-11T08:00:00Z,0.94938901,22548457,902SSMR05
902SSMR05,2000-11-11T08:00:00Z,0.91071306,22548457,902SSMR05
902USM828,2018-05-30T07:00:00Z,0.87864187,22549075,902USM828
902WE0888,2018-05-17T07:00:00Z,0.88144408,22548347,902WE0888
902WE0888,2016-06-06T07:00:00Z,1.13711468,22548347,902WE0888
902WE0888,2017-06-14T07:00:00Z,0.96125933,22548347,902WE0888
902WE0888,2015-06-16T07:00:00Z,0.83163158,22548347,902WE0888
902WE0888,2001-06-19T07:00:00Z,1.04246584,22548347,902WE0888
902WE0888,2001-06-19T07:00:00Z,0.71130512,22548347,902WE0888
902WE0888,2001-06-19T07:00:00Z,1.11286158,22548347,902WE0888
903ACPCT1,2013-03-26T07:00:00Z,1.1923673,20343195,903ACPCT1
903ACPCT1,2017-05-03T07:00:00Z,1.04941432,20343195,903ACPCT1
903ACPCT1,2019-05-03T07:00:00Z,1.07102217,20343195,903ACPCT1
903ACPCT1,2016-05-05T07:00:00Z,0.91092407,20343195,903ACPCT1
903ACPCT1,2010-05-11T07:00:00Z,1.02672751,20343195,903ACPCT1
903ACPCT1,2018-05-15T07:00:00Z,0.8374213,20343195,903ACPCT1
903ACPCT1,2010-05-25T07:00:00Z,1.17219233,20343195,903ACPCT1
903ACPCT1,2012-05-29T07:00:00Z,1.05675188,20343195,903ACPCT1
903ACPCT1,2010-06-15T07:00:00Z,1.16615798,20343195,903ACPCT1
903ACPCT1,2010-06-30T07:00:00Z,0.97835333,20343195,903ACPCT1
903ACPCT1,2010-07-13T07:00:00Z,1.03005239,20343195,903ACPCT1
903ACPCT2,2018-05-17T07:00:00Z,0.91718418,20343165,903ACPCT2
903FRC,2014-04-08T07:00:00Z,0.98094177,20343005,903FRC
903FRC,2014-05-12T07:00:00Z,0.91062266,20343005,903FRC
903M20124,2015-07-09T07:00:00Z,0.94250361,20341661,903M20124
903M20153,2015-06-24T07:00:00Z,0.94836156,20342487,903M20153
903M20165,2016-06-07T07:00:00Z,0.60421869,948070417,903M20165
903M20166,2016-05-02T07:00:00Z,0.58084235,20342531,903M20166
903M20177,2017-05-03T07:00:00Z,0.76368824,20341471,903M20177
903M20208,2017-06-12T07:00:00Z,0.97621669,20341623,903M20208
903M20213,2017-06-12T07:00:00Z,1.03757337,20341649,903M20213
903NP9LWF,2015-05-08T07:00:00Z,0.98523139,20343171,903NP9LWF
903NP9LWF,2016-05-18T07:00:00Z,0.87378883,20343171,903NP9LWF
903NP9PRC,2016-04-20T07:00:00Z,0.87811445,20344397,903NP9PRC
903NP9SLR,2015-03-19T07:00:00Z,0.56971342,20343009,903NP9SLR
903NP9SLR,2016-03-22T07:00:00Z,0.63329133,20343009,903NP9SLR
903NP9SLR,2014-03-25T07:00:00Z,0.81871795,20343009,903NP9SLR
903NP9SLR,2017-04-19T07:00:00Z,0.91269096,20343009,903NP9SLR
903NP9UAC,2015-04-09T07:00:00Z,1.04038502,20343125,903NP9UAC
903NP9UAC,2017-05-03T07:00:00Z,1.0369682,20343125,903NP9UAC
903NP9UAC,2016-05-04T07:00:00Z,1.11973377,20343125,903NP9UAC
903NP9UAC,2019-05-07T07:00:00Z,0.72933851,20343125,903NP9UAC
903NP9UAC,2018-05-25T07:00:00Z,1.06536859,20343125,903NP9UAC
903S06113,2012-05-23T07:00:00Z,0.9283391,20343321,903S06113
903SLFRCx,2009-04-22T07:00:00Z,0.7787311,20343047,903SLFRCx
903SLFRCx,2017-05-03T07:00:00Z,0.69991821,20343047,903SLFRCx
903SLFRCx,2008-05-07T07:00:00Z,1.02445738,20343047,903SLFRCx
903SLFRCx,2001-05-22T07:00:00Z,1.08775658,20343047,903SLFRCx
903SLFRCx,2015-05-22T07:00:00Z,0.55784456,20343047,903SLFRCx
903SLFRCx,2005-06-09T07:00:00Z,0.6165595,20343047,903SLFRCx
903SLGRD2,2008-05-09T07:00:00Z,0.86281116,20341577,903SLGRD2
903SLGRD2,2006-06-17T07:00:00Z,0.66004598,20341577,903SLGRD2
903SLGRD2,2003-06-21T07:00:00Z,0.69722207,20341577,903SLGRD2
903SLIRS2,2008-04-17T07:00:00Z,0.84705841,20343071,903SLIRS2
903SLIRS2,2007-06-06T07:00:00Z,0.65101278,20343071,903SLIRS2
903SLIRS2,2007-06-06T07:00:00Z,1.0468853,20343071,903SLIRS2
903SLIRS2,2004-06-12T07:00:00Z,0.86919722,20343071,903SLIRS2
903SLKYS3,2008-05-07T07:00:00Z,0.99505886,20341665,903M20700
903SLKYS3,2008-05-07T07:00:00Z,0.99505886,20341665,903SLKYS3
903SLKYS3,1999-05-13T07:00:00Z,1.03071184,20341665,903M20700
903SLKYS3,1999-05-13T07:00:00Z,1.03071184,20341665,903SLKYS3
903SLKYS3,1998-05-21T07:00:00Z,0.79313026,20341665,903M20700
903SLKYS3,1998-05-21T07:00:00Z,0.79313026,20341665,903SLKYS3
903SLKYS3,2000-05-22T07:00:00Z,1.09660406,20341665,903M20700
903SLKYS3,2000-05-22T07:00:00Z,1.09660406,20341665,903SLKYS3
903SLKYS3,2001-05-22T07:00:00Z,1.07754831,20341665,903M20700
903SLKYS3,2001-05-22T07:00:00Z,1.07754831,20341665,903SLKYS3
903SLKYS3,1998-09-06T07:00:00Z,0.97839631,20341665,903M20700
903SLKYS3,1998-09-06T07:00:00Z,0.97839631,20341665,903SLKYS3
903SLKYS3,1999-11-10T08:00:00Z,0.97882314,20341665,903M20700
903SLKYS3,1999-11-10T08:00:00Z,0.97882314,20341665,903SLKYS3
903SLKYS3,2000-11-10T08:00:00Z,1.12052008,20341665,903M20700
903SLKYS3,2000-11-10T08:00:00Z,1.12052008,20341665,903SLKYS3
903SLKYS3,1998-11-14T08:00:00Z,0.89321784,20341665,903M20700
903SLKYS3,1998-11-14T08:00:00Z,0.89321784,20341665,903SLKYS3
903SLMSA2,2008-05-09T07:00:00Z,0.71295656,20341683,903SLMSA2
903SLRRFR,1999-05-11T07:00:00Z,0.65193388,20342539,903SLRRFR
903SLRRFR,1998-05-20T07:00:00Z,0.65915618,20342539,903SLRRFR
903SLRRFR,1998-09-06T07:00:00Z,0.69422601,20342539,903SLRRFR
903SLRRFR,1999-11-10T08:00:00Z,0.40435106,20342539,903SLRRFR
903SLRRFR,1998-11-15T08:00:00Z,0.69245189,20342539,903SLRRFR
903SLSLR3,2008-04-17T07:00:00Z,0.76129783,20343345,903SLSLR3
903SLSLR3,2009-04-23T07:00:00Z,0.69256643,20343345,903SLSLR3
903SLSLR3,2007-04-29T07:00:00Z,0.35853319,20343345,903SLSLR3
903SLSLR3,1999-05-13T07:00:00Z,0.96585922,20343345,903SLSLR3
903SLSLR3,2004-05-19T07:00:00Z,0.87058149,20343345,903SLSLR3
903SLSLR3,2000-05-22T07:00:00Z,0.95317927,20343345,903SLSLR3
903SLSLR3,2001-05-22T07:00:00Z,1.02119122,20343345,903SLSLR3
903SLSLR3,1998-05-23T07:00:00Z,0.90947512,20343345,903SLSLR3
903SLSLR3,2004-06-12T07:00:00Z,0.79826895,20343345,903SLSLR3
903SLSLR3,2006-06-17T07:00:00Z,0.73387228,20343345,903SLSLR3
903SLSLR3,2005-06-23T07:00:00Z,0.84121421,20343345,903SLSLR3
903SLSLR3,2004-07-15T07:00:00Z,0.69708061,20343345,903SLSLR3
903SLSLR3,1998-09-06T07:00:00Z,0.86400245,20343345,903SLSLR3
903SLSLR3,1999-11-10T08:00:00Z,0.7975033,20343345,903SLSLR3
903SLSLR3,2000-11-10T08:00:00Z,0.85710914,20343345,903SLSLR3
903SLSLR3,1998-11-14T08:00:00Z,0.93081898,20343345,903SLSLR3
903WE0798,2015-04-08T07:00:00Z,1.00075827,20343057,903WE0798
903WE0798,2009-04-28T07:00:00Z,0.90717298,20343057,903WE0798
903WE0798,2016-05-04T07:00:00Z,0.89300943,20343057,903WE0798
903WE0798,2001-05-17T07:00:00Z,1.11905959,20343057,903WE0798
903WE0798,2001-05-17T07:00:00Z,1.04343647,20343057,903WE0798
903WE0798,2001-05-17T07:00:00Z,1.13314965,20343057,903WE0798
903WE0798,2005-06-22T07:00:00Z,0.72016238,20343057,903WE0798
903WE0900,2015-04-08T07:00:00Z,0.9421545,20343109,903WE0900
903WE0900,2016-05-04T07:00:00Z,1.03004025,20343109,903WE0900
903WE0900,2002-05-22T07:00:00Z,0.64311207,20343109,903WE0900
904AHCSAx,1998-05-19T07:00:00Z,0.46927221,20341905,904AHCSAx
904AHCSAx,1998-09-03T07:00:00Z,0.27812302,20341905,904AHCSAx
904CBAHC6,2008-05-06T07:00:00Z,0.69692235,20341917,904AHC004
904CBAHC6,1999-05-13T07:00:00Z,0.60637567,20341917,904AHC004
904CBAHC6,1998-05-19T07:00:00Z,0.69000001,20341917,904AHC004
904CBAHC6,2000-05-25T07:00:00Z,0.71915645,20341917,904AHC004
904CBAHC6,2001-05-25T07:00:00Z,0.7446371,20341917,904AHC004
904CBAHC6,1998-09-03T07:00:00Z,0.68182665,20341917,904AHC004
904CBAHC6,2005-11-08T08:00:00Z,0.45534145,20341917,904AHC004
904CBAHC6,2005-11-08T08:00:00Z,0.49952096,20341917,904AHC004
904CBAHC6,2005-11-08T08:00:00Z,0.54129578,20341917,904AHC004
904CBAHC6,2000-11-09T08:00:00Z,0.54337957,20341917,904AHC004
904CBAHC6,1999-11-12T08:00:00Z,0.60228598,20341917,904AHC004
904CBAHC6,1998-11-16T08:00:00Z,0.76718581,20341917,904AHC004
904CBESC5,2009-04-23T07:00:00Z,0.58389862,20341969,904CBESC5
904CBESC8,2008-05-09T07:00:00Z,0.65616733,20342595,904CBESC8
904CBESC8,1998-05-17T07:00:00Z,0.62185079,20342595,904CBESC8
904ECHRBx,1999-05-13T07:00:00Z,0.64643017,20341947,904ECHRBx
904ECHRBx,1998-05-17T07:00:00Z,0.62221107,20341947,904ECHRBx
904ECHRBx,1998-09-01T07:00:00Z,0.65938238,20341947,904ECHRBx
904ECHRBx,1998-11-13T08:00:00Z,0.69259216,20341947,904ECHRBx
904ECHRBx,1999-11-13T08:00:00Z,0.66169228,20341947,904ECHRBx
904ENCGVR,1999-05-10T07:00:00Z,0.38241116000000003,20341975,904ENCGVR
904ENCGVR,1998-05-18T07:00:00Z,0.44367314,20341975,904ENCGVR
904ENCGVR,2000-05-25T07:00:00Z,0.47815249,20341975,904ENCGVR
904ENCGVR,1998-09-02T07:00:00Z,0.54329434,20341975,904ENCGVR
904ENCGVR,1999-11-13T08:00:00Z,0.4401515,20341975,904ENCGVR
904ENCGVR,1998-11-17T08:00:00Z,0.56760974,20341975,904ENCGVR
904M21713,2015-06-26T07:00:00Z,0.50782231,20342575,904M21713
904M21720,2015-06-25T07:00:00Z,0.75903649,20341899,904M21720
904M21729,2016-06-14T07:00:00Z,0.81445632,20341969,904M21729
904M21764,2018-04-17T07:00:00Z,0.56131802,20341805,904M21764
904PS0034,2008-05-13T07:00:00Z,0.52268161,20341975,904PS0034
904S02201,2010-05-19T07:00:00Z,0.39045016,20341853,904S02201
904S02585,2010-05-19T07:00:00Z,0.83648684,948070419,904CBSAM5
904S08089,2010-05-20T07:00:00Z,0.83858821,20341969,904S08089
904S12185,2011-05-24T07:00:00Z,0.77541234,20341953,904S12185
904WE1125,2017-04-25T07:00:00Z,0.81327898,20341953,904WE1125
904WE1125,2002-05-23T07:00:00Z,0.7813264,20341953,904WE1125
904WE1125,2002-05-23T07:00:00Z,0.79143298,20341953,904WE1125
904WE1125,2018-05-29T07:00:00Z,0.87281449,20341953,904WE1125
904WE1125,2016-06-14T07:00:00Z,0.84907526,20341953,904WE1125
904WE1125,2015-06-22T07:00:00Z,0.76659392,20341953,904WE1125
904WE1131,2002-05-21T07:00:00Z,0.64812182,20341979,904WE1131
905BCC,2014-04-11T07:00:00Z,1.04821273,20329660,905BCC
905BCC,2014-05-13T07:00:00Z,0.96479667,20329660,905BCC
905BCC,2014-06-11T07:00:00Z,0.77383743,20329660,905BCC
905CE0512,2004-04-20T07:00:00Z,1.08427616,20330874,905CE0512
905CE0512,2004-04-20T07:00:00Z,0.93216013,20330874,905CE0512
905KCCSDx,2008-04-14T07:00:00Z,0.39752552,20328612,905KCCSDx
905KCCSDx,2003-06-15T07:00:00Z,0.47089666,20328612,905KCCSDx
905KCCSDx,2000-11-09T08:00:00Z,0.72927537,20328612,905KCCSDx
905M21721,2015-06-26T07:00:00Z,0.67998428,20328674,905M21721
905M21725,2016-05-17T07:00:00Z,0.62292098,20328662,905M21725
905M21737,2016-05-17T07:00:00Z,0.58534395,20329184,905M21737
905M21756,2017-05-04T07:00:00Z,0.70661209,20328616,905M21756
905PS0026,2018-04-10T07:00:00Z,0.91099149,20330878,905PS0026
905PS0026,2017-05-04T07:00:00Z,0.97090279,20330878,905PS0026
905PS0026,2016-05-05T07:00:00Z,0.74920958,20330878,905PS0026
905PS0026,2019-05-07T07:00:00Z,0.96085167,20330878,905PS0026
905PS0026,2008-05-13T07:00:00Z,1.0933037,20330878,905PS0026
905S02561,2011-05-25T07:00:00Z,1.09853885,20330870,905S02561
905S15201,2012-05-23T07:00:00Z,0.73641257,20329746,905S15201
905SDBDN9,2014-03-25T07:00:00Z,0.7367001,20329780,905SDBDN9
905SDBDN9,2016-03-29T07:00:00Z,0.78309764,20329780,905SDBDN9
905SDBDN9,2009-04-21T07:00:00Z,0.86295996,20329780,905SDBDN9
905SDBDN9,2017-05-04T07:00:00Z,0.97360427,20329780,905SDBDN9
905SDBDN9,2001-05-23T07:00:00Z,0.94869644,20329780,905SDBDN9
905SDGVC2,2008-04-14T07:00:00Z,0.47520105,20328634,905SDGVC2
905SDGVC2,2009-04-27T07:00:00Z,0.50382877,20328634,905SDGVC2
905SDGVC2,2003-06-15T07:00:00Z,0.48666927,20328634,905SDGVC2
905SDGVC2,2000-11-09T08:00:00Z,0.75298467,20328634,905SDGVC2
905SDISS2,2008-05-08T07:00:00Z,0.82818158,-9999,905SDISS2
905WE0679,2015-03-27T07:00:00Z,0.95047805,20329654,905WE0679
905WE0679,2002-04-24T07:00:00Z,0.79187204,20329654,905WE0679
905WE0679,2002-04-24T07:00:00Z,1.09312766,20329654,905WE0679
905WE0679,2016-05-03T07:00:00Z,0.95659011,20329654,905WE0679
905WE0679,2017-05-04T07:00:00Z,1.08652166,20329654,905WE0679
905WE0679,2005-06-16T07:00:00Z,0.59705826,20329654,905WE0679
905WE1018,2002-04-25T07:00:00Z,0.8433398,20329672,905WE1018
905WE1018,2002-04-25T07:00:00Z,0.8348007,20329672,905WE1018
905WE1018,2015-06-09T07:00:00Z,0.70484419,20329672,905WE1018
906CCECRx,2009-04-22T07:00:00Z,0.59933337,20331160,906CCECRx
906CCECRx,2007-04-30T07:00:00Z,0.45356925,20331160,906CCECRx
906CCECRx,2004-05-17T07:00:00Z,0.57079047,20331160,906CCECRx
906CCECRx,2000-05-24T07:00:00Z,0.94893056,20331160,906CCECRx
906CCECRx,2005-06-16T07:00:00Z,0.50061791,20331160,906CCECRx
906CCECRx,2006-06-17T07:00:00Z,0.56875927,20331160,906CCECRx
906CCECRx,2000-11-09T08:00:00Z,0.86424105,20331160,906CCECRx
906CCECRx,2005-11-12T08:00:00Z,0.57967114,20331160,906CCECRx
906LPLPC6,2008-05-07T07:00:00Z,0.66904702,20332078,906LPLPC6
906LPRSC4,2008-05-07T07:00:00Z,0.6403863,20331462,906LPRSC4
906LPTEC3,1999-05-15T07:00:00Z,0.50092436,20331496,906LPTEC3
906LPTEC3,2000-05-25T07:00:00Z,0.74485693,20331496,906LPTEC3
906LPTEC3,2000-11-10T08:00:00Z,0.61803094,20331496,906LPTEC3
906LPTEC3,1999-11-11T08:00:00Z,0.57941604,20331496,906LPTEC3
906LPTEC3,1998-11-12T08:00:00Z,0.71863451,20331496,906LPTEC3
906M21738,2017-05-16T07:00:00Z,0.7507808,20331268,906M21738
906M21758,2017-05-11T07:00:00Z,0.81534291,20331192,906M21758
906M21770,2018-05-29T07:00:00Z,0.65211479,20331326,906M21770
906M21774,2019-05-07T07:00:00Z,0.71617184,20331242,906M21774
906M23302,2015-06-23T07:00:00Z,0.60686513,20331478,906M23302
906M23318,2015-04-28T07:00:00Z,0.41371016,20331462,906M23318
906M23361,2019-04-29T07:00:00Z,0.67697714,20331384,906M23361
906M23380,2019-06-04T07:00:00Z,0.6566362,20331496,906M23380
906S02246,2010-05-26T07:00:00Z,0.76704095,20331170,906S02246
907BCT,2014-04-17T07:00:00Z,0.86788744,20332536,907BCT
907BCT,2014-05-14T07:00:00Z,0.95847613,20332536,907BCT
907CONECR,2008-04-17T07:00:00Z,0.91910759,20332804,907CONECR
907CONECR,2009-04-29T07:00:00Z,0.80317376,20332804,907CONECR
907CONECR,2007-05-03T07:00:00Z,0.75500053,20332804,907CONECR
907CONECR,2001-05-15T07:00:00Z,0.91153201,20332804,907CONECR
907CONECR,2012-05-16T07:00:00Z,0.89731082,20332804,907CONECR
907CONECR,2004-05-18T07:00:00Z,0.70607832,20332804,907CONECR
907CONECR,2012-05-31T07:00:00Z,0.92186874,20332804,907CONECR
907CONECR,2005-06-15T07:00:00Z,0.74453201,20332804,907CONECR
907LCCHW8,2014-04-29T07:00:00Z,0.93891789,20332986,907LCCHW8
907M23325,2015-04-28T07:00:00Z,0.51007511,20333122,907M23325
907M23327,2016-06-08T07:00:00Z,0.62460478,20332972,907M23327
907M23330,2016-06-09T07:00:00Z,0.96401838,20330036,907M23330
907M23331,2016-06-08T07:00:00Z,0.77045165,20332970,907M23331
907M23342,2017-06-13T07:00:00Z,0.76608904,20334390,907M23342
907M23343,2017-06-27T07:00:00Z,0.80992589,20334438,907M23343
907M23346,2017-06-15T07:00:00Z,0.92622394,20330010,907M23346
907M23348,2016-06-17T07:00:00Z,0.5074023,20331482,907M23348
907M23362,2017-05-09T07:00:00Z,0.95206972,20332438,907M23362
907M23405,2019-05-20T07:00:00Z,0.73279738,948070395,907M23405
907NP9OSD,2016-04-19T07:00:00Z,0.63740415,20331400,907NP9OSD
907S01610,2015-05-04T07:00:00Z,0.9305125,20332536,907S01610
907S01610,2010-05-31T07:00:00Z,1.16846425,20332536,907S01610
907S02774,2010-05-20T07:00:00Z,0.69666282,20333052,907S02774
907S03210,2011-05-18T07:00:00Z,0.94193415,20330038,907S03210
907S03786,2012-05-30T07:00:00Z,1.20608577,20332830,907S03786
907S05514,2011-05-18T07:00:00Z,1.15911831,20332496,907S05514
907S46499,2010-06-02T07:00:00Z,1.06376891,20334398,907S46499
907SDALV3,2004-06-12T07:00:00Z,0.62086674,20331494,907SDALV3
907SDALV3,2006-06-26T07:00:00Z,0.54346119,20331494,907SDALV3
907SDALV3,2005-07-02T07:00:00Z,0.6119049,20331494,907SDALV3
907SDALV3,2005-11-12T08:00:00Z,0.61728165,20331494,907SDALV3
907SDB016,2015-04-16T07:00:00Z,0.80462718,20330036,907SDB016
907SDB047,2015-04-22T07:00:00Z,0.69825164,20330010,907SDB047
907SDCHC3,2008-05-08T07:00:00Z,0.81126294,20332948,907SDCHC3
907SDCHC3,2018-05-29T07:00:00Z,1.00589402,20332948,907SDCHC3
907SDFRC2,2008-05-05T07:00:00Z,0.71833077,20331412,907SDFRC2
907SDR1xx,1998-05-16T07:00:00Z,0.64819999,20331516,907SDR1xx
907SDR1xx,1999-05-16T07:00:00Z,0.5613621,20331516,907SDR1xx
907SDR1xx,1998-08-31T07:00:00Z,0.48920172,20331516,907SDR1xx
907SDR1xx,1998-11-12T08:00:00Z,0.57712256,20331516,907SDR1xx
907SDR1xx,1999-11-14T08:00:00Z,0.57745088,20331516,907SDR1xx
907SDRMTx,1998-05-15T07:00:00Z,0.6836919,20331934,907SDRMTx
907SDRMTx,1999-05-16T07:00:00Z,0.83326134,20331934,907SDRMTx
907SDRMTx,2000-06-01T07:00:00Z,0.82009127,20331934,907SDRMTx
907SDRMTx,1997-06-16T07:00:00Z,0.68721246,20331934,907SDRMTx
907SDRMTx,2005-07-02T07:00:00Z,0.52597361,20331934,907SDRMTx
907SDRMTx,1998-09-01T07:00:00Z,0.80447493,20331934,907SDRMTx
907SDRMTx,1996-10-23T07:00:00Z,0.88793607,20331934,907SDRMTx
907SDRMTx,2000-11-10T08:00:00Z,0.81588232,20331934,907SDRMTx
907SDRMTx,1998-11-13T08:00:00Z,0.82826921,20331934,907SDRMTx
907SDRMTx,1999-11-14T08:00:00Z,0.78668448,20331934,907SDRMTx
907SDRS2x,1997-06-16T07:00:00Z,0.74614129,20331516,907SDRS2x
907SDRS2x,1996-10-25T07:00:00Z,0.74290894,20331516,907SDRS2x
907SDRS2x,1997-10-25T07:00:00Z,0.59983268,20331516,907SDRS2x
907SDSDR8,1998-05-15T07:00:00Z,0.52062783,20331398,907SDSDR8
907SDSDR8,1999-05-16T07:00:00Z,0.67942071,20331398,907SDSDR8
907SDSDR8,1997-06-17T07:00:00Z,0.74987899,20331398,907SDSDR8
907SDSDR8,2005-07-02T07:00:00Z,0.53888327,20331398,907SDSDR8
907SDSDR8,1998-09-01T07:00:00Z,0.65810049,20331398,907SDSDR8
907SDSDR8,1996-10-24T07:00:00Z,0.77363827,20331398,907SDSDR8
907SDSDR8,2005-11-12T08:00:00Z,0.28782014,20331398,907SDSDR8
907SDSDR8,1998-11-13T08:00:00Z,0.70853278,20331398,907SDSDR8
907SDSDR8,1999-11-14T08:00:00Z,0.82936036,20331398,907SDSDR8
907SDSVC3,2008-04-17T07:00:00Z,0.73824115,20332430,907SDSVC3
907SDSVC3,2009-04-21T07:00:00Z,0.67896207,20332430,907SDSVC3
907SDSVC3,2007-04-30T07:00:00Z,0.72355238,20332430,907SDSVC3
907SDSVC3,2002-05-04T07:00:00Z,0.68223713,20332430,907SDSVC3
907SDSVC3,2004-05-19T07:00:00Z,0.83948078,20332430,907SDSVC3
907SDSVC3,2005-06-16T07:00:00Z,0.74962394,20332430,907SDSVC3
907SDSVC3,2000-11-04T08:00:00Z,0.63991202,20332430,907SDSVC3
907SDSVC3,2000-11-08T08:00:00Z,0.88003261,20332430,907SDSVC3
907SRSD1x,2008-04-11T07:00:00Z,0.8725335,20329758,907SRSD1x
907SRSD1x,2008-04-25T07:00:00Z,0.84296007,20329758,907SRSD1x
907SRSD1x,2010-05-04T07:00:00Z,1.11076454,20329758,907SRSD1x
907SRSD1x,2008-05-15T07:00:00Z,0.79423575,20329758,907SRSD1x
907SRSD1x,2010-06-01T07:00:00Z,0.91743082,20329758,907SRSD1x
907SRSD1x,2008-06-04T07:00:00Z,0.84446738,20329758,907SRSD1x
907SRSD1x,2010-06-15T07:00:00Z,1.01142477,20329758,907SRSD1x
907SRSD1x,2008-06-23T07:00:00Z,0.80964873,20329758,907SRSD1x
907SRSD1x,2010-06-29T07:00:00Z,1.1078473,20329758,907SRSD1x
907SRSD1x,2008-07-02T07:00:00Z,0.76413976,20329758,907SRSD1x
907SRSD1x,2008-07-09T07:00:00Z,0.84159616,20329758,907SRSD1x
907SRSD1x,2010-07-09T07:00:00Z,1.064577,20329758,907SRSD1x
907SSDR11,2008-05-05T07:00:00Z,0.75811329,20331934,907SSDR11
908M24952,2019-05-28T07:00:00Z,0.66059244,20331550,908M24952
909JQCASR,2011-06-01T07:00:00Z,1.07531291,20332720,909JQCASR
909M24925,2016-05-10T07:00:00Z,0.83628379,20334440,909M24925
909M24937,2016-06-22T07:00:00Z,0.87653801,20333036,909M24937
909M24951,2019-04-30T07:00:00Z,0.7777395,20333158,909M24951
909M24953,2019-04-30T07:00:00Z,0.81164071,20333064,909M24953
909NP9DCC,2017-04-03T07:00:00Z,0.66514429,20332808,909NP9DCC
909NP9UNT,2017-04-03T07:00:00Z,0.79943964,20332904,909NP9UNT
909SHAR02,2008-05-08T07:00:00Z,0.79613977,20333084,909SHAR02
909SLAW02,2008-05-06T07:00:00Z,0.82929962,20333188,909SLAW02
909SLAW02,2005-11-16T08:00:00Z,0.81371701,20333188,909SLAW02
