stationcode,sampledate,asci,comid,masterid
628CE0088,2015-04-14T07:00:00Z,1.0046165547619172,22660549,628CE0088
204R00391,2012-06-06T07:00:00Z,0.7305573786019255,2804385,204R00391
636LCY001,2015-07-28T07:00:00Z,0.9340453860240656,8933416,636LCY001
308WER325,2015-05-04T07:00:00Z,1.089306317602703,8188799,308WER325
403WE1027,2015-04-16T07:00:00Z,0.7948823134528195,17567207,403WE1027
552MFCAKR,2015-05-13T07:00:00Z,0.9411541148348146,22050595,552MFCAKR
309CAW130,2015-04-29T07:00:00Z,1.0955419921141472,8209419,309CAW130
526CE0061,2015-08-03T07:00:00Z,1.030217088534332,7932053,526CE0061
106WER016,2015-07-09T07:00:00Z,0.9937689956370925,8234604,106WER016
403STC010,2015-04-15T07:00:00Z,1.1492210122877144,17568119,403STC010
309CAW178,2015-04-30T07:00:00Z,0.9170392978935196,8204221,309CAW178
403STC030,2015-04-14T07:00:00Z,1.0357857971247513,17567951,403STC030
518RCNAPC,2015-07-01T07:00:00Z,0.8048035038354723,2772712,518RCNAPC
105WE1091,2015-07-14T07:00:00Z,0.9136008002922498,8259115,105WE1091
206RIT020,2015-05-18T07:00:00Z,1.0094332082393818,1668249,206RIT020
309CAW174,2015-05-06T07:00:00Z,1.0245891249996064,8204151,309CAW174
801WE1132,2015-04-20T07:00:00Z,0.8829749154373223,22559686,801WE1132
630PS0005,2015-09-15T07:00:00Z,1.0918469629424417,8915563,630PS0005
514ALCANC,2016-06-30T07:00:00Z,0.6229010859444761,14982952,514ALCANC
509ACNFPP,2016-09-14T07:00:00Z,1.0350681050151265,8020454,509ACNFPP
632BGV003,2016-08-02T07:00:00Z,0.9871482971083554,8923083,632BGV003
204AHOACR,2016-04-26T07:00:00Z,0.8672086658484748,2809859,204AHOACR
111BGCAER,2016-07-06T07:00:00Z,0.9959397674381292,8292877,111BGCAER
719NP7BNC,2016-05-10T07:00:00Z,1.0855520213823944,22591845,719NP7BNC
105PS0540,2016-06-14T07:00:00Z,0.7922475682491837,8264738,105PS0540
103WER029,2016-06-13T07:00:00Z,0.8334334248047617,22226788,103WER029
526PS0396,2016-07-18T07:00:00Z,0.9711997507353711,7928593,526PS0396
205R00234,2012-05-15T07:00:00Z,0.7453156507638053,17695693,205R00234
719HOTCPF,2016-05-11T07:00:00Z,0.8702871771423096,22592597,719HOTCPF
536SED006,2016-08-08T07:00:00Z,0.9114158459851797,17081693,536SED006
403WE1027,2016-05-12T07:00:00Z,0.9016987328165784,17567207,403WE1027
552MFCAKR,2016-06-23T07:00:00Z,0.55982470159361,22050595,552MFCAKR
312NPPCBR,2016-05-17T07:00:00Z,0.6194819201853589,17632482,312NPPCBR
106WER016,2016-07-05T07:00:00Z,0.9691755018755455,8234604,106WER016
403STC064,2016-05-18T07:00:00Z,0.9302163432772989,17567965,403STC064
518RCNAPC,2016-06-29T07:00:00Z,0.8991269259292882,2772712,518RCNAPC
111BGCAER,2017-07-18T07:00:00Z,0.925627386522711,8292877,111BGCAER
536RCCACR,2016-07-13T07:00:00Z,1.0201773960714113,17076389,536RCCACR
518RCAJNC,2016-07-28T07:00:00Z,1.1594869168256867,2773540,518RCAJNC
801SARBFC,2016-05-10T07:00:00Z,0.9367614476429598,22558780,801SARBFC
412S04204,2016-05-11T07:00:00Z,0.8472678239748046,22514858,412S04204
309SLCAAS,2016-05-16T07:00:00Z,0.866537649905058,8205363,309SLCAAS
308SBCAH1,2016-05-18T07:00:00Z,0.71246093731815,8188669,308SBCAH1
719NP7TWP,2016-05-10T07:00:00Z,0.9504887498147917,22591981,719NP7TWP
106YJCENT,2016-07-07T07:00:00Z,1.21810932805649,8243832,106YJCENT
514ALCANC,2017-09-05T07:00:00Z,1.0475665894637263,14982952,514ALCANC
508ACNFPW,2017-08-30T07:00:00Z,1.0424451929315564,8020370,508ACNFPW
911NP9ATC,2017-05-10T07:00:00Z,0.7826730495384463,20326337,911NP9ATC
719NP7BNC,2017-05-16T07:00:00Z,0.9206427242413465,22591845,719NP7BNC
719NP7AZC,2017-05-16T07:00:00Z,1.190635318144427,22591995,719NP7AZC
111BVCMFE,2017-07-17T07:00:00Z,1.0698024606472933,8297229,111BVCMFE
111FS0008,2017-06-20T07:00:00Z,0.9502800755377832,8309034,111FS0008
105PS0540,2017-08-15T07:00:00Z,0.7007823902871612,8264738,105PS0540
103WER029,2017-06-20T07:00:00Z,0.9108437665360307,22226788,103WER029
205CYCAHH,2017-06-12T07:00:00Z,1.0618197492471175,17694881,205CYCAHH
603PS0073,2017-08-22T07:00:00Z,0.8576165945229287,20272507,603PS0073
801S03488,2017-05-24T07:00:00Z,0.723650578379932,22554684,801S03488
911S00858,2017-05-09T07:00:00Z,1.0388473737858397,20326313,911S00858
518CE0047,2017-08-29T07:00:00Z,1.0500471040511883,2773542,518CE0047
911TJKC1x,2017-05-10T07:00:00Z,0.9683997438759264,20325149,911TJKC1x
522CE0027,2017-09-11T07:00:00Z,0.6899901750914985,7995173,522CE0027
205R00090,2012-05-23T07:00:00Z,0.8910941664330096,17695685,205R00090
514PCASMR,2017-09-19T07:00:00Z,0.9731232115331329,14997609,514PCASMR
202BUT600,2017-06-14T07:00:00Z,0.9394953642477051,17688205,202BUT600
403WE1027,2017-05-16T07:00:00Z,0.9595341088328259,17567207,403WE1027
402S01567,2017-05-24T07:00:00Z,1.019790065670384,17585776,SMC01567
801SAMI1x,2017-05-23T07:00:00Z,0.9985818686252638,22558964,801SAMI1x
552MFCAKR,2017-08-30T07:00:00Z,0.92312018397668,22050595,552MFCAKR
312NPPCBR,2017-06-01T07:00:00Z,0.7790154433029398,17632482,312NPPCBR
403WE0540,2017-05-17T07:00:00Z,0.937049904826632,17567407,403WE0540
106WER016,2017-06-19T07:00:00Z,0.7793176479179048,8234604,106WER016
403STC010,2017-05-23T07:00:00Z,1.1997618821506204,17568119,403STC010
309CAW174,2017-06-01T07:00:00Z,0.8439366914926483,8204151,309CAW174
403STC021,2017-05-17T07:00:00Z,0.8953405044827902,17568553,403STC021
518RCNAPC,2017-08-07T07:00:00Z,0.8031229851004967,2772712,518RCNAPC
536RCCACR,2017-07-26T07:00:00Z,0.7496558893099972,17076389,536RCCACR
518RCAJNC,2017-07-12T07:00:00Z,1.0073286870104163,2773540,518RCAJNC
309SLCAAS,2017-05-31T07:00:00Z,0.8921394692472129,8205363,309SLCAAS
532FC1181,2017-08-24T07:00:00Z,0.7904164238245308,20196232,532FC1181
309CAW126,2017-05-30T07:00:00Z,0.8437827303885902,8203401,309CAW126
719NP7TWP,2017-05-17T07:00:00Z,0.9643749065828434,22591981,719NP7TWP
630PS0005,2017-08-21T07:00:00Z,0.7914976640672178,8915563,630PS0005
106YJCENT,2017-06-21T07:00:00Z,0.9722835959635575,8243832,106YJCENT
405WER318,2009-07-07T07:00:00Z,1.0293061316765912,22522773,405WER318
405WER318,2009-03-27T07:00:00Z,1.0039477269398598,22522773,405WER318
405WER318,2009-04-30T07:00:00Z,1.0182312085457221,22522773,405WER318
405WER318,2009-08-18T07:00:00Z,0.973856838402159,22522773,405WER318
509BCCBPW,2009-05-21T07:00:00Z,0.8993584473546051,8022222,509BCCBPW
509BCCBPW,2009-06-10T07:00:00Z,1.150316899645257,8022222,509BCCBPW
509BCCBPW,2009-08-10T07:00:00Z,0.9654613123659165,8022222,509BCCBPW
509BCCBPW,2009-09-10T07:00:00Z,0.873628290323789,8022222,509BCCBPW
111WER159,2009-05-21T07:00:00Z,0.9199600794008667,8308468,111WER159
111WER159,2009-06-24T07:00:00Z,0.5856198038831946,8308468,111WER159
111WER159,2009-09-16T07:00:00Z,0.9029507406849774,8308468,111WER159
111WER159,2009-10-19T07:00:00Z,1.090330306861894,8308468,111WER159
534CYCANB,2009-04-01T07:00:00Z,0.6853107851240251,344215,534CYCANB
534CYCANB,2009-05-05T07:00:00Z,0.6027161226585156,344215,534CYCANB
534CYCANB,2009-07-14T07:00:00Z,0.7574151622264593,344215,534CYCANB
534CYCANB,2009-08-17T07:00:00Z,1.095413859664758,344215,534CYCANB
911NCPCR2,2009-03-25T07:00:00Z,1.138625551623618,20324991,911NCPCR2
911NCPCR2,2009-04-28T07:00:00Z,1.071488111579922,20324991,911NCPCR2
106WER016,2009-05-18T07:00:00Z,1.0430172920500973,8234604,106WER016
106WER016,2009-06-22T07:00:00Z,1.0189548330078115,8234604,106WER016
106WER016,2009-09-16T07:00:00Z,1.1190304594435605,8234604,106WER016
106WER016,2009-10-20T07:00:00Z,1.1139411025582766,8234604,106WER016
518RCNAPC,2009-05-20T07:00:00Z,0.9491467818759812,2772712,518RCNAPC
518RCNAPC,2009-06-16T07:00:00Z,0.9313335224265995,2772712,518RCNAPC
518RCNAPC,2009-09-09T07:00:00Z,0.9936274901184191,2772712,518RCNAPC
518RCNAPC,2009-10-21T07:00:00Z,1.038705330026465,2772712,518RCNAPC
801WE1132,2009-03-26T07:00:00Z,0.905979626982354,22559686,801WE1132
801WE1132,2009-04-29T07:00:00Z,0.737886194276951,22559686,801WE1132
801WE1132,2009-07-08T07:00:00Z,0.9433665957108431,22559686,801WE1132
801WE1132,2009-08-19T07:00:00Z,0.9718273019344199,22559686,801WE1132
513UNCAKC,2009-05-20T07:00:00Z,0.9116300069920715,8005953,513UNCAKC
513UNCAKC,2009-06-04T07:00:00Z,0.7408787320630478,8005953,513UNCAKC
513UNCAKC,2009-08-13T07:00:00Z,0.8990586923608835,8005953,513UNCAKC
513UNCAKC,2009-09-23T07:00:00Z,0.8866383475528942,8005953,513UNCAKC
633WIL001,2009-05-18T07:00:00Z,0.947406184978519,8922467,633WIL001
633WIL001,2009-06-25T07:00:00Z,0.8763344010437542,8922467,633WIL001
633WIL001,2009-10-01T07:00:00Z,0.851471178019717,8922467,633WIL001
633WIL001,2009-10-26T07:00:00Z,1.0483022787320182,8922467,633WIL001
539CCRARR,2010-05-06T07:00:00Z,0.8782478872551374,17100087,539CCRARR
539CCRARR,2010-07-21T07:00:00Z,0.7077121502471592,17100087,539CCRARR
539CCRARR,2010-08-31T07:00:00Z,0.917593939019176,17100087,539CCRARR
111CE0569,2010-05-11T07:00:00Z,1.0307183046537605,8284792,111CE0569
111CE0569,2010-06-15T07:00:00Z,1.044809348389008,8284792,111CE0569
111CE0569,2010-09-01T07:00:00Z,1.0973494215036925,8284792,111CE0569
111CE0569,2010-10-11T07:00:00Z,1.0193817081625003,8284792,111CE0569
111FS0008,2012-05-02T07:00:00Z,0.9834310395569096,8309034,111FS0008
111FS0008,2012-06-07T07:00:00Z,1.1410131167240198,8309034,111FS0008
113GAR112,2009-08-04T07:00:00Z,0.7655187423349887,2666835,113GAR112
113GAR030,2009-08-26T07:00:00Z,0.751448276946527,2666381,113GAR030
113GAR112,2016-06-21T07:00:00Z,0.8919748420104127,2666835,113GAR112
113GAR061,2009-07-01T07:00:00Z,0.7620751798760073,2666303,113GAR061
113GAR046,2009-06-08T07:00:00Z,0.807137162504981,2666381,113GAR046
113GAR105,2009-08-04T07:00:00Z,NA,2666269,113GAR105
113GAR062,2009-06-30T07:00:00Z,0.8344254588680853,2666375,113GAR062
113GAR089,2010-06-14T07:00:00Z,0.8932762776368685,2666257,113GAR089
113GAR038,2009-06-08T07:00:00Z,0.8316802381650038,2666409,113GAR038
113GAR089,2009-08-05T07:00:00Z,NA,2666257,113GAR089
113GAR010,2009-06-08T07:00:00Z,0.7561665966746827,2666411,113GAR010
113GAR110,2009-06-30T07:00:00Z,0.9282420973961784,2666405,113GAR110
113GAR112,2010-06-15T07:00:00Z,0.9892863442696979,2666835,113GAR112
113GAR087,2010-06-29T07:00:00Z,0.9364278538002694,2666243,113GAR087
113GAR084,2010-06-28T07:00:00Z,0.8746956419923164,2666145,113GAR084
113GAR015,2010-08-31T07:00:00Z,0.6670021754679095,2666843,113GAR015
113GAR105,2010-06-14T07:00:00Z,0.8079411590231397,2666269,113GAR105
113GAR112,2011-08-22T07:00:00Z,1.0133677022777472,2666835,113GAR112
113GAR094,2010-07-27T07:00:00Z,0.8708612582771666,2666381,113GAR094
113GAR011,2010-09-01T07:00:00Z,0.9404008957864456,2666309,113GAR011
113GAR244,2010-06-28T07:00:00Z,0.8699411200968481,2666155,113GAR244
113GAR178,2010-08-31T07:00:00Z,1.233226624013787,2666337,113GAR178
113GAR118,2010-07-26T07:00:00Z,0.7730383616937228,2666405,113GAR118
113GAR015,2011-08-23T07:00:00Z,0.8408016845214695,2666843,113GAR015
113GAR105,2011-06-20T07:00:00Z,1.0035670743914533,2666269,113GAR105
204R00084,2012-05-24T07:00:00Z,0.6741363902397222,2806333,204R00084
113GAR011,2011-08-22T07:00:00Z,1.0360060693411575,2666309,113GAR011
113GAR089,2011-06-20T07:00:00Z,1.0328951181719634,2666257,113GAR089
113GAR178,2011-06-21T07:00:00Z,1.156146439049474,2666337,113GAR178
113GAR087,2012-09-11T07:00:00Z,0.9091828069959588,2666243,113GAR087
113GAR030,2012-08-28T07:00:00Z,0.847111124252887,2666381,113GAR030
113GAR046,2012-06-18T07:00:00Z,0.8492715855397368,2666381,113GAR046
113GAR061,2012-06-19T07:00:00Z,0.9046234015351426,2666303,113GAR061
113GAR062,2012-08-27T07:00:00Z,0.7865476225122492,2666375,113GAR062
113GAR087,2013-08-06T07:00:00Z,0.987300559257606,2666243,113GAR087
113GAR112,2013-08-07T07:00:00Z,0.8194056343148789,2666835,113GAR112
113GAR038,2012-09-10T07:00:00Z,0.901844353069182,2666409,113GAR038
113GAR010,2012-08-27T07:00:00Z,0.9398004870946066,2666411,113GAR010
113GAR110,2012-06-18T07:00:00Z,0.8043943928785063,2666405,113GAR110
113GAR118,2012-09-10T07:00:00Z,0.7352075535308784,2666405,113GAR118
113GAR178,2016-08-16T07:00:00Z,1.1372745345521311,2666337,113GAR178
113GAR015,2013-09-09T07:00:00Z,1.0396347543335238,2666843,113GAR015
205R00154,2012-05-22T07:00:00Z,0.6311889713304271,17695685,205R00154
113GAR178,2013-09-09T07:00:00Z,1.1669862366181167,2666337,113GAR178
113GAR112,2014-07-22T07:00:00Z,0.8159346226575523,2666835,113GAR112
113GAR046,2014-09-02T07:00:00Z,0.9835896179561362,2666381,113GAR046
113GAR061,2014-09-03T07:00:00Z,0.8880801461011348,2666303,113GAR061
113GAR178,2014-07-23T07:00:00Z,1.1482832695704495,2666337,113GAR178
113GAR112,2017-05-31T07:00:00Z,1.0579939770062718,2666835,113GAR112
113GAR110,2014-09-02T07:00:00Z,0.7758767499894402,2666405,113GAR110
113GAR112,2015-07-01T07:00:00Z,0.986624205145391,2666835,113GAR112
113GAR084,2015-07-21T07:00:00Z,0.6496683074614112,2666145,113GAR084
113GAR105,2015-06-30T07:00:00Z,0.8342497294352927,2666269,113GAR105
113GAR089,2015-06-30T07:00:00Z,1.031203015756953,2666257,113GAR089
113GAR244,2015-07-20T07:00:00Z,0.8069469574199238,2666155,113GAR244
113GAR110,2015-07-21T07:00:00Z,0.782753813818681,2666405,113GAR110
113GAR015,2016-06-22T07:00:00Z,0.8900805977156758,2666843,113GAR015
113GAR030,2016-08-17T07:00:00Z,0.781897268863547,2666381,113GAR030
113GAR046,2017-08-01T07:00:00Z,0.8745525926280248,2666381,113GAR046
113GAR105,2017-05-30T07:00:00Z,1.0040231777218327,2666269,113GAR105
113GAR061,2017-08-02T07:00:00Z,0.9625014799293828,2666303,113GAR061
113GAR089,2017-05-30T07:00:00Z,0.9790851698393,2666257,113GAR089
113GAR110,2017-08-01T07:00:00Z,0.7900048105835965,2666405,113GAR110
202PES162,2010-06-07T07:00:00Z,1.122100144924096,17688085,202PES162
111BVCMFE,2016-06-02T07:00:00Z,0.7581466283701762,8297229,111BVCMFE
111FS0008,2016-06-01T07:00:00Z,0.8199231810162944,8309034,111FS0008
115EBAG01,2010-07-01T07:00:00Z,0.9450975781170702,3879996,115EBAG01
202PES162,2008-09-10T07:00:00Z,1.1218399015728804,17688085,202PES162
204IND200,2008-06-16T07:00:00Z,0.7755885034246567,2808579,204IND200
204ALP040,2011-04-10T07:00:00Z,0.5138336944695171,2806327,204ALP040
204ALP040,2011-06-29T07:00:00Z,0.4732356674123086,2806327,204ALP040
205COY610,2008-04-30T07:00:00Z,0.6654142979940088,17694855,205COY610
204IND200,2008-04-29T07:00:00Z,0.8686721969764994,2808579,204IND200
204IND200,2008-05-20T07:00:00Z,0.7794085412996994,2808579,204IND200
207MTD117,2008-05-06T07:00:00Z,0.7842119731111392,2790351,207MTD117
202PES162,2008-05-01T07:00:00Z,0.8367637658403146,17688085,202PES162
202PES162,2008-06-18T07:00:00Z,0.8161109536187662,17688085,202PES162
201RDW080,2008-05-07T07:00:00Z,0.8276004303045765,5330719,201RDW080
201RDW080,2008-06-23T07:00:00Z,0.9426261989839618,5330719,201RDW080
201RDW080,2008-08-12T07:00:00Z,0.849934894429404,5330719,201RDW080
206RIC100,2008-05-02T07:00:00Z,0.8862899794309717,1668249,206RIC100
206RIC100,2008-06-19T07:00:00Z,0.8708609754782454,1668249,206RIC100
206RIC100,2008-08-14T07:00:00Z,0.970031752867546,1668249,206RIC100
205COY610,2009-04-15T07:00:00Z,0.6398295363954288,17694855,205COY610
205COY610,2009-06-08T07:00:00Z,0.9128771065598767,17694855,205COY610
204IND200,2009-04-13T07:00:00Z,0.9367890617070853,2808579,204IND200
204IND200,2009-06-11T07:00:00Z,0.8904212090499509,2808579,204IND200
207MTD117,2009-04-22T07:00:00Z,1.0289587074250028,2790351,207MTD117
202PES162,2009-04-27T07:00:00Z,0.9949050260094339,17688085,202PES162
202PES162,2009-06-16T07:00:00Z,0.756392490253237,17688085,202PES162
202PES162,2009-08-17T07:00:00Z,0.9174207582053989,17688085,202PES162
201RDW080,2009-04-29T07:00:00Z,0.8123357140604256,5330719,201RDW080
201RDW080,2009-06-03T07:00:00Z,0.9222640257839394,5330719,201RDW080
201RDW080,2009-08-11T07:00:00Z,0.8195796771446313,5330719,201RDW080
206RIC100,2009-05-11T07:00:00Z,1.0611228132124504,1668249,206RIC100
206RIC100,2009-06-17T07:00:00Z,0.8565866322704061,1668249,206RIC100
206RIC100,2009-08-12T07:00:00Z,0.9515324894153184,1668249,206RIC100
205COY610,2010-06-03T07:00:00Z,0.9022859658158321,17694855,205COY610
204IND200,2010-05-25T07:00:00Z,0.9313734713578097,2808579,204IND200
207MTD117,2010-05-24T07:00:00Z,1.1100335871131115,2790351,207MTD117
201RDW080,2010-06-02T07:00:00Z,0.9016674300139367,5330719,201RDW080
206RIC100,2010-06-01T07:00:00Z,0.8299212741946792,1668249,206RIC100
205COY610,2015-05-11T07:00:00Z,1.0308837280118588,17694855,205COY610
204ALA525,2012-05-22T07:00:00Z,1.0623492395991487,2809691,204ALA525
204IND200,2015-04-28T07:00:00Z,0.8913296259444178,2808579,204IND200
801WE1008,2016-06-29T07:00:00Z,0.887751623634493,22558750,801WE1008
801M15378,2016-06-16T07:00:00Z,1.1176948569598002,22557786,801M15378
801M15424,2016-06-14T07:00:00Z,0.8080976043870248,22563070,801M15424
801M15414,2016-06-15T07:00:00Z,0.9333082460158865,22555238,801M15414
801WE1008,2017-06-20T07:00:00Z,0.9856745119757712,22558750,801WE1008
801WE1008,2018-06-12T07:00:00Z,0.8612248603003353,22558750,801WE1008
801M15447,2018-06-07T07:00:00Z,0.8765899956780104,22558868,801M15447
801M15479,2018-06-06T07:00:00Z,1.2140546468927274,22556090,801M15479
205R00430,2012-06-05T07:00:00Z,0.5836854574791364,17693877,205R00430
801M15511,2018-06-21T07:00:00Z,0.7984975733055839,22559662,801M15511
801SNP001,2014-06-18T07:00:00Z,1.0052840252289699,22557786,801SNP001
801SNP001,2014-05-13T07:00:00Z,0.8989724044940411,22557786,801SNP001
801SNP002,2014-05-13T07:00:00Z,1.1913400259967715,22554666,801SNP002
911S04086,2009-05-06T07:00:00Z,0.8535446346852036,20325349,911S04086
901S02702,2010-06-02T07:00:00Z,0.4436990298523209,20350539,901S02702
907S01610,2010-05-31T07:00:00Z,0.7831004006884815,20332536,907S01610
904S02201,2010-05-19T07:00:00Z,0.5788260254539275,20341853,904S02201
911S12262,2010-05-24T07:00:00Z,0.6425580904061817,20326413,911S12262
904S08089,2010-05-20T07:00:00Z,0.3542760272701645,20341969,904S08089
907S02774,2010-05-20T07:00:00Z,0.751597159459149,20333052,907S02774
911S00858,2010-05-31T07:00:00Z,1.0262732360125237,20326313,911S00858
910S14762,2010-05-26T07:00:00Z,0.7662342774567145,20333562,910S14762
910S06570,2010-05-24T07:00:00Z,0.6002159961208229,20334508,910OTJMC5
906S02246,2010-05-26T07:00:00Z,0.40346222232009965,20331170,906S02246
907S46499,2010-06-02T07:00:00Z,0.7739272647214863,20334398,907S46499
901S45253,2010-05-18T07:00:00Z,0.6643177490680992,20350533,901S45253
901S01849,2010-06-01T07:00:00Z,1.0776546274534498,20348657,901S01849
901S02873,2010-06-01T07:00:00Z,0.8459370266011914,20348717,901S02873
902S02357,2010-05-25T07:00:00Z,0.6258053937180136,22549107,902S02357
902S00117,2010-05-25T07:00:00Z,0.5329585440129492,22548535,902S00117
901S06798,2011-05-17T07:00:00Z,0.7366438618157455,20350539,901S06798
904S12185,2011-05-24T07:00:00Z,0.6746860172198464,20341953,904S12185
901S06851,2011-05-19T07:00:00Z,0.8035792304863025,20348813,901S06851
911S01142,2011-05-24T07:00:00Z,0.7868562965906795,20325195,911S01142
907S05514,2011-05-18T07:00:00Z,0.8022085459509717,20332496,907S05514
907S03210,2011-05-18T07:00:00Z,0.8491674014595698,20330038,907S03210
901S04409,2011-05-19T07:00:00Z,0.808495179158324,20348383,901S04409
901S04309,2011-05-16T07:00:00Z,1.0073948901269232,20351601,901S04309
403BA0027,2014-06-18T07:00:00Z,1.004101197963805,17567373,403BA0027
902S05173,2011-05-17T07:00:00Z,0.6223065765945663,22548497,902S05173
907S03786,2012-05-30T07:00:00Z,0.3957618606669488,20332830,907S03786
901S12942,2012-05-30T07:00:00Z,0.4960933030611569,20350775,901S12942
901S11685,2012-05-31T07:00:00Z,0.6525181040719766,20348919,901S11685
905S15201,2012-05-23T07:00:00Z,0.3881445775299499,20329746,905S15201
902ADB848,2018-05-16T07:00:00Z,1.107456432981104,0,902ADB848
902LMC778,2018-05-24T07:00:00Z,0.7512108862383509,22549073,902LMC778
902LTC777,2018-05-24T07:00:00Z,0.43783392672536436,22548249,902LTC777
902USM828,2018-05-30T07:00:00Z,0.44619544556399404,22549075,902USM828
404R4S001,2016-05-05T07:00:00Z,0.776655336540946,20364781,404R4S001
202PES162,2015-05-06T07:00:00Z,1.0340008425898952,17688085,202PES162
202PES162,2015-06-25T07:00:00Z,0.8946735877482518,17688085,202PES162
201RDW080,2015-05-07T07:00:00Z,0.8066589576324239,5330719,201RDW080
201RDW080,2015-06-29T07:00:00Z,0.917352700602444,5330719,201RDW080
206RIC100,2015-05-05T07:00:00Z,0.8797274980884368,1668249,206RIC100
206RIC100,2015-06-17T07:00:00Z,0.948250864567085,1668249,206RIC100
201AHO350,2012-06-20T07:00:00Z,1.1089874792516106,5330515,201AHO350
201CHE300,2012-06-18T07:00:00Z,0.9374091671471769,5329569,201CHE300
205COY900,2012-05-16T07:00:00Z,0.8581981169789236,17694669,205COY900
206HCT020,2012-05-29T07:00:00Z,1.072839027576356,1668955,206HCT020
206NAP700,2012-06-21T07:00:00Z,1.2114277999439163,1668167,206NAP700
205LGA700,2012-05-23T07:00:00Z,0.9970964231210835,17694857,205LGA700
205COY850,2012-05-21T07:00:00Z,0.932361695178427,17694631,205COY850
205SFC880,2012-06-19T07:00:00Z,1.0219169845699039,17694151,205SFC880
207SUI290,2012-06-04T07:00:00Z,0.7948863208197868,2784507,207SUI290
204SIN300,2012-05-15T07:00:00Z,1.1514661553333096,2806659,204SIN300
205WUN450,2012-06-11T07:00:00Z,1.0881360865365448,17692887,205WUN450
204R00583,2012-06-13T07:00:00Z,0.6087212633960609,2804187,204R00583
206BRC020,2012-06-27T07:00:00Z,1.05704295628123,1671541,206BRC020
202LAH950,2012-06-13T07:00:00Z,0.8620388841206349,17687887,202LAH950
207WAL475,2012-06-12T07:00:00Z,0.8340782772705059,2789411,207WAL475
202BUT600,2012-06-26T07:00:00Z,1.1427988671562992,17688205,202BUT600
202BUT480,2012-06-25T07:00:00Z,1.154705443731622,17688205,202BUT480
205AAG400,2012-06-05T07:00:00Z,0.8760177276734467,948050186,205AAG400
403BA0064,2014-06-18T07:00:00Z,0.6593292912295604,17572253,NA
206PIN610,2013-06-03T07:00:00Z,0.7172638609698881,1671465,206PIN610
205R00535,2012-06-20T07:00:00Z,0.8036564931390957,17690493,205R00535
719MISSCK,2013-05-21T07:00:00Z,1.1073232437691758,22591029,719MISSCK
205SAR080,2009-05-14T07:00:00Z,0.8563124175848127,17693069,205SAR080
206RIC100,2011-08-02T07:00:00Z,0.9841588350051537,1668249,206RIC100
206SON300,2011-08-10T07:00:00Z,0.6013402326405697,1670131,206SON300
205SAR057,2009-05-13T07:00:00Z,0.944052054546387,17693061,205SAR057
205SAR060,2009-05-13T07:00:00Z,0.9773746110575094,17693061,205SAR060
205SAR070,2009-05-14T07:00:00Z,0.9589896086756526,17693061,205SAR070
206PET130,2016-04-26T07:00:00Z,0.7928780750490801,1670219,206PET130
201WLK230,2016-05-25T07:00:00Z,0.672470706391938,5329397,201WLK230
206PET070,2016-05-03T07:00:00Z,0.5857921171858365,1669491,206PET070
201LAG140,2016-06-09T07:00:00Z,0.515772175262917,5329511,201LAG140
201LAG165,2016-06-14T07:00:00Z,0.6085562928231685,5329831,201LAG165
201LAG335,2016-06-13T07:00:00Z,1.0270449240315838,5330439,201LAG335
201WLK120,2016-05-23T07:00:00Z,0.5736564078360482,5329817,201WLK120
206PET090,2016-04-28T07:00:00Z,0.6185598937148757,1670241,206PET090
204R00596,2012-05-31T07:00:00Z,0.5571780940678793,2806309,204R00596
201LAG150,2016-06-01T07:00:00Z,0.6089462790351414,5329505,201LAG150
205R00627,2013-06-04T07:00:00Z,0.6379181664796133,17695619,205R00627
722ABSPPC,2014-04-21T07:00:00Z,0.7708220670983742,22595619,722ABSPPC
206PET400,2016-05-10T07:00:00Z,0.49164230453491736,1669225,206PET400
206PET265,2016-05-09T07:00:00Z,0.48944631605614486,1669313,206PET265
201LAG160,2016-06-02T07:00:00Z,0.8996692259377578,5329533,201LAG160
201WLK190,2016-05-17T07:00:00Z,0.8070640729610815,5329363,201WLK190
206PET060,2016-05-04T07:00:00Z,0.5879664241697269,1669573,206PET060
206PET010,2016-05-02T07:00:00Z,0.7253195284140875,1670289,206PET010
202BUT020,2017-06-07T07:00:00Z,0.6961846393919046,17688327,202BUT020
201LAG320,2016-05-19T07:00:00Z,0.7764093034909755,5329629,201LAG320
801NLC105,2014-06-10T07:00:00Z,1.003390790661171,22557768,801NLC105
201LAG210,2016-06-07T07:00:00Z,0.5946391611193851,5329621,201LAG210
201WLK160,2016-05-18T07:00:00Z,0.8167904504728564,5329357,201WLK160
202BUT040,2017-06-07T07:00:00Z,0.9077171696724771,17688195,202BUT040
201LAG300,2016-05-26T07:00:00Z,0.7501239297419383,5329625,201LAG300
202BUT050,2017-06-08T07:00:00Z,1.153293877277221,17688205,202BUT050
201WLK120,2017-05-17T07:00:00Z,0.8897033822484185,5329817,201WLK120
202PES060,2017-06-21T07:00:00Z,0.8101225685626733,17688143,202PES060
202BUT030,2017-06-20T07:00:00Z,0.9843854543880823,17688195,202BUT030
201LAG150,2017-05-15T07:00:00Z,0.8294936946078484,5329505,201LAG150
202PES190,2017-05-31T07:00:00Z,0.9793110904889469,17688145,202PES190
403M05798,2018-05-15T07:00:00Z,NA,17574967,403M05798
403M05800,2018-05-16T07:00:00Z,NA,17572339,403M05800
404M07365,2018-06-27T07:00:00Z,NA,20365183,404M07365
